date,home,away,home_score,away_score
09.06. 15:00,Sarpsborg 08 2,Stabaek 2,2,0
09.06. 14:00,Pors 2,Fram,1,2
08.06. 13:00,Oppsal,Drobak-Frogn,1,1
07.06. 13:30,Lokomotiv Oslo,Flint,2,1
07.06. 13:00,Odd 2,Orn,1,4
07.06. 12:00,Grei,Fredrikstad 2,5,0
07.06. 12:00,Kvik Halden,Ready,3,1
02.06. 16:00,Grei,Sarpsborg 08 2,1,2
02.06. 15:00,Fredrikstad 2,Kvik Halden,2,3
01.06. 13:00,Flint,Odd 2,2,1
01.06. 12:00,Orn,Lokomotiv Oslo,1,1
01.06. 12:00,Ready,Pors 2,2,1
01.06. 12:00,Stabaek 2,Oppsal,0,0
31.05. 13:00,Drobak-Frogn,Fram,0,2
26.05. 15:00,Odd 2,Fredrikstad 2,1,5
25.05. 17:30,Pors 2,Stabaek 2,0,0
24.05. 13:00,Fram,Flint,3,2
24.05. 12:00,Kvik Halden,Grei,1,0
24.05. 12:00,Lokomotiv Oslo,Drobak-Frogn,4,1
24.05. 12:00,Oppsal,Orn,2,1
24.05. 12:00,Sarpsborg 08 2,Ready,1,2
16.05. 16:30,Orn,Fram,1,1
13.05. 16:00,Stabaek 2,Odd 2,4,3
12.05. 15:00,Fredrikstad 2,Sarpsborg 08 2,2,6
11.05. 12:00,Flint,Pors 2,1,3
10.05. 13:00,Drobak-Frogn,Kvik Halden,2,2
10.05. 12:00,Grei,Oppsal,5,2
10.05. 11:00,Ready,Lokomotiv Oslo,1,2
05.05. 16:00,Kvik Halden,Sarpsborg 08 2,3,2
04.05. 13:00,Pors 2,Grei,2,5
04.05. 12:00,Odd 2,Drobak-Frogn,6,2
03.05. 16:00,Lokomotiv Oslo,Stabaek 2,1,2
03.05. 12:00,Fram,Fredrikstad 2,1,1
03.05. 12:00,Oppsal,Ready,4,2
03.05. 12:00,Orn,Flint,2,0
28.04. 17:30,Fredrikstad 2,Flint,5,2
28.04. 17:30,Sarpsborg 08 2,Oppsal,1,1
28.04. 17:00,Stabaek 2,Fram,0,5
27.04. 12:00,Kvik Halden,Odd 2,4,1
27.04. 12:00,Ready,Orn,1,3
26.04. 13:00,Drobak-Frogn,Pors 2,1,1
26.04. 12:00,Grei,Lokomotiv Oslo,1,1
22.04. 17:00,Odd 2,Grei,4,1
21.04. 18:00,Flint,Sarpsborg 08 2,1,3
21.04. 15:00,Pors 2,Lokomotiv Oslo,2,1
21.04. 13:00,Fram,Ready,1,1
21.04. 11:00,Drobak-Frogn,Stabaek 2,1,0
19.04. 12:00,Oppsal,Kvik Halden,2,3
19.04. 12:00,Orn,Fredrikstad 2,6,2
07.04. 17:00,Sarpsborg 08 2,Drobak-Frogn,5,1
07.04. 16:30,Ready,Odd 2,0,1
06.04. 13:00,Fredrikstad 2,Pors 2,2,1
06.04. 12:00,Stabaek 2,Flint,3,2
05.04. 16:30,Lokomotiv Oslo,Oppsal,2,1
05.04. 14:00,Kvik Halden,Fram,3,2
05.04. 12:00,Grei,Orn,2,1
01.04. 16:00,Odd 2,Sarpsborg 08 2,1,2
01.04. 16:00,Orn,Stabaek 2,0,3
30.03. 12:00,Oppsal,Fredrikstad 2,2,1
30.03. 12:00,Pors 2,Kvik Halden,2,1
29.03. 14:00,Drobak-Frogn,Grei,1,1
29.03. 14:00,Fram,Lokomotiv Oslo,4,0
29.03. 13:00,Flint,Ready,3,0
