date,league,home,away,o_home,o_draw,o_away,scraped_at
2026-03-05,NBA,Boston Celtics,Charlotte Hornets,1.37,15.45,2.91,2026-03-04T07:07:45Z
2026-03-05,NBA,Memphis Grizzlies,Portland Trail Blazers,3.19,15.34,1.31,2026-03-04T07:07:45Z
2026-03-05,NBA,Milwaukee Bucks,Atlanta Hawks,1.84,12.67,1.93,2026-03-04T07:07:45Z
2026-03-05,NBA,New York Knicks,Oklahoma City Thunder,2.44,14.5,1.51,2026-03-04T07:07:45Z
2026-03-05,NBA,Philadelphia 76ers,Utah Jazz,1.22,15.32,3.91,2026-03-04T07:07:45Z
