date,home,away,home_score,away_score
01.03. 17:15,Zamora,Guadalajara,1,1
01.03. 11:00,Arenas Getxo,Barakaldo,2,1
01.03. 11:00,Real Madrid B,Ponferradina,0,1
28.02. 15:15,Cacereno,Unionistas,3,3
28.02. 15:15,Osasuna B,Pontevedra,0,0
28.02. 15:15,Ourense CF,Arenteiro,2,0
28.02. 15:00,Celta Vigo B,AD Merida,1,1
28.02. 13:00,CF Talavera,Racing Club Ferrol,3,1
27.02. 20:15,Tenerife,Real Aviles,2,2
27.02. 18:00,Lugo,Ath Bilbao B,1,0
22.02. 17:30,Barakaldo,Osasuna B,1,0
22.02. 15:00,AD Merida,Cacereno,1,0
22.02. 15:00,Guadalajara,Ourense CF,1,0
21.02. 20:00,Real Aviles,Real Madrid B,1,1
21.02. 17:30,Arenteiro,Tenerife,0,1
21.02. 17:30,Pontevedra,Lugo,1,1
21.02. 17:30,Unionistas,Arenas Getxo,2,0
21.02. 13:00,Ath Bilbao B,Zamora,1,0
20.02. 20:15,Ponferradina,CF Talavera,1,0
20.02. 18:00,Racing Club Ferrol,Celta Vigo B,1,2
15.02. 15:00,CF Talavera,Arenteiro,2,1
15.02. 15:00,Lugo,Guadalajara,2,0
15.02. 11:00,Celta Vigo B,Real Aviles,4,2
15.02. 11:00,Osasuna B,Unionistas,0,2
15.02. 11:00,Zamora,Barakaldo,2,2
14.02. 17:30,Tenerife,Racing Club Ferrol,0,1
14.02. 15:15,Arenas Getxo,Ponferradina,0,1
14.02. 15:15,Ourense CF,AD Merida,3,1
14.02. 13:00,Cacereno,Pontevedra,1,0
13.02. 20:15,Real Madrid B,Ath Bilbao B,2,1
08.02. 19:30,Ponferradina,Celta Vigo B,0,0
08.02. 17:15,AD Merida,Zamora,2,0
08.02. 15:00,Guadalajara,Arenas Getxo,1,0
08.02. 11:00,Osasuna B,Cacereno,2,2
08.02. 11:00,Pontevedra,Real Madrid B,0,0
07.02. 17:30,Unionistas,Ourense CF,1,0
07.02. 15:15,Arenteiro,Real Aviles,6,3
07.02. 15:15,Racing Club Ferrol,Lugo,1,1
07.02. 13:00,Ath Bilbao B,Tenerife,0,0
06.02. 18:00,Barakaldo,CF Talavera,2,1
01.02. 17:15,Cacereno,Barakaldo,0,0
01.02. 17:15,Lugo,Ponferradina,0,2
01.02. 11:00,Arenas Getxo,Ourense CF,2,1
31.01. 20:00,Real Aviles,AD Merida,1,2
31.01. 17:30,Zamora,Racing Club Ferrol,1,0
31.01. 15:15,CF Talavera,Pontevedra,0,4
31.01. 15:15,Tenerife,Guadalajara,4,0
31.01. 15:00,Celta Vigo B,Unionistas,2,0
30.01. 19:30,Arenteiro,Ath Bilbao B,1,1
30.01. 18:00,Real Madrid B,Osasuna B,1,1
25.01. 17:15,Ath Bilbao B,Barakaldo,2,0
25.01. 17:15,Real Aviles,Lugo,1,2
25.01. 15:00,Ourense CF,Cacereno,0,1
25.01. 15:00,Tenerife,Real Madrid B,4,2
25.01. 11:00,Guadalajara,Ponferradina,0,1
24.01. 17:30,Unionistas,CF Talavera,5,1
24.01. 15:15,Osasuna B,Arenas Getxo,2,3
24.01. 15:15,Racing Club Ferrol,Arenteiro,2,0
23.01. 20:15,AD Merida,Pontevedra,1,1
23.01. 18:00,Celta Vigo B,Zamora,3,3
18.01. 17:15,Barakaldo,Guadalajara,2,1
18.01. 17:15,Real Madrid B,AD Merida,1,1
18.01. 15:00,Cacereno,Arenas Getxo,2,0
18.01. 15:00,Lugo,Unionistas,1,3
18.01. 11:00,Ourense CF,Osasuna B,2,0
17.01. 20:00,Ponferradina,Racing Club Ferrol,3,0
17.01. 17:30,CF Talavera,Celta Vigo B,1,1
17.01. 17:30,Zamora,Tenerife,0,1
17.01. 15:15,Pontevedra,Arenteiro,1,1
16.01. 20:15,Ath Bilbao B,Real Aviles,0,2
11.01. 15:00,Unionistas,Zamora,0,0
11.01. 11:00,AD Merida,Osasuna B,1,0
11.01. 11:00,Celta Vigo B,Barakaldo,1,2
