date,home,away,home_score,away_score
14.06. 12:00,Levanger,Follo,-,-
14.06. 12:00,Ull/Kisa,Asker,-,-
14.06. 13:30,Strindheim,Honefoss,-,-
15.06. 11:00,Rana FK,Eidsvold TF,-,-
15.06. 11:00,Strommen,Tromsdalen,-,-
15.06. 11:30,Alta,Kjelsas,-,-
15.06. 14:00,Stjordals Blink,Grorud,-,-
20.06. 16:00,Eidsvold TF,Levanger,-,-
20.06. 18:30,Tromsdalen,Strindheim,-,-
21.06. 10:30,Honefoss,Rana FK,-,-
21.06. 12:00,Grorud,Ull/Kisa,-,-
21.06. 12:00,Kjelsas,Strommen,-,-
22.06. 11:00,Follo,Alta,-,-
22.06. 12:30,Asker,Stjordals Blink,-,-
18.07. 18:30,Stjordals Blink,Tromsdalen,-,-
19.07. 12:00,Kjelsas,Eidsvold TF,-,-
19.07. 12:00,Strommen,Asker,-,-
19.07. 12:00,Ull/Kisa,Strindheim,-,-
19.07. 15:00,Levanger,Honefoss,-,-
20.07. 12:00,Alta,Grorud,-,-
20.07. 13:00,Rana FK,Follo,-,-
26.07. 11:30,Rana FK,Levanger,-,-
26.07. 12:00,Follo,Kjelsas,-,-
26.07. 12:00,Grorud,Asker,-,-
26.07. 12:00,Honefoss,Strommen,-,-
27.07. 11:00,Eidsvold TF,Alta,-,-
27.07. 13:00,Tromsdalen,Ull/Kisa,-,-
02.08. 11:00,Ull/Kisa,Rana FK,-,-
02.08. 12:00,Asker,Grorud,-,-
02.08. 12:00,Kjelsas,Honefoss,-,-
02.08. 12:00,Strommen,Strindheim,-,-
02.08. 14:00,Levanger,Eidsvold TF,-,-
02.08. 15:00,Stjordals Blink,Follo,-,-
03.08. 11:00,Alta,Tromsdalen,-,-
09.08. 12:00,Eidsvold TF,Kjelsas,-,-
09.08. 12:00,Follo,Asker,-,-
09.08. 14:30,Strindheim,Ull/Kisa,-,-
10.08. 10:00,Grorud,Alta,-,-
10.08. 12:00,Rana FK,Strommen,-,-
10.08. 13:00,Honefoss,Levanger,-,-
10.08. 13:30,Tromsdalen,Stjordals Blink,-,-
16.08. 11:00,Asker,Tromsdalen,-,-
16.08. 11:00,Levanger,Rana FK,-,-
16.08. 11:00,Stjordals Blink,Eidsvold TF,-,-
16.08. 12:00,Kjelsas,Strindheim,-,-
16.08. 12:00,Ull/Kisa,Follo,-,-
17.08. 10:30,Alta,Honefoss,-,-
17.08. 12:00,Strommen,Grorud,-,-
23.08. 12:00,Honefoss,Eidsvold TF,-,-
23.08. 12:00,Ull/Kisa,Strommen,-,-
23.08. 13:00,Follo,Levanger,-,-
23.08. 14:00,Strindheim,Alta,-,-
24.08. 10:00,Rana FK,Asker,-,-
24.08. 11:00,Tromsdalen,Kjelsas,-,-
24.08. 13:00,Grorud,Stjordals Blink,-,-
30.08. 11:00,Asker,Ull/Kisa,-,-
30.08. 12:00,Kjelsas,Grorud,-,-
30.08. 13:00,Honefoss,Strindheim,-,-
30.08. 13:00,Stjordals Blink,Strommen,-,-
31.08. 11:00,Alta,Follo,-,-
31.08. 11:00,Eidsvold TF,Rana FK,-,-
31.08. 11:00,Levanger,Tromsdalen,-,-
06.09. 10:30,Strommen,Alta,-,-
06.09. 12:00,Follo,Eidsvold TF,-,-
06.09. 12:00,Rana FK,Kjelsas,-,-
06.09. 12:00,Strindheim,Asker,-,-
06.09. 13:00,Ull/Kisa,Stjordals Blink,-,-
06.09. 14:00,Grorud,Levanger,-,-
07.09. 15:00,Tromsdalen,Honefoss,-,-
13.09. 12:00,Honefoss,Grorud,-,-
13.09. 12:00,Kjelsas,Follo,-,-
13.09. 16:00,Stjordals Blink,Strindheim,-,-
13.09. 16:30,Alta,Rana FK,-,-
13.09. 17:00,Asker,Strommen,-,-
14.09. 11:00,Eidsvold TF,Tromsdalen,-,-
14.09. 12:00,Levanger,Ull/Kisa,-,-
20.09. 10:00,Asker,Alta,-,-
20.09. 11:00,Strindheim,Eidsvold TF,-,-
20.09. 12:00,Strommen,Kjelsas,-,-
20.09. 12:00,Ull/Kisa,Grorud,-,-
20.09. 14:00,Levanger,Stjordals Blink,-,-
21.09. 10:30,Rana FK,Honefoss,-,-
21.09. 11:00,Follo,Tromsdalen,-,-
27.09. 12:00,Alta,Ull/Kisa,-,-
27.09. 12:00,Eidsvold TF,Strommen,-,-
27.09. 12:00,Grorud,Strindheim,-,-
27.09. 12:00,Honefoss,Follo,-,-
27.09. 12:00,Stjordals Blink,Asker,-,-
27.09. 13:00,Kjelsas,Levanger,-,-
27.09. 14:00,Tromsdalen,Rana FK,-,-
04.10. 12:00,Asker,Kjelsas,-,-
04.10. 12:00,Ull/Kisa,Honefoss,-,-
05.10. 10:00,Follo,Rana FK,-,-
05.10. 11:00,Strindheim,Tromsdalen,-,-
05.10. 12:00,Grorud,Eidsvold TF,-,-
05.10. 13:00,Strommen,Levanger,-,-
05.10. 15:30,Alta,Stjordals Blink,-,-
11.10. 12:00,Eidsvold TF,Asker,-,-
11.10. 12:00,Kjelsas,Ull/Kisa,-,-
11.10. 12:00,Rana FK,Strindheim,-,-
11.10. 14:00,Levanger,Alta,-,-
12.10. 12:00,Follo,Grorud,-,-
12.10. 13:30,Honefoss,Stjordals Blink,-,-
12.10. 14:30,Tromsdalen,Strommen,-,-
