date,home,away,home_score,away_score
08.06. 13:00,Grorud,Strommen,0,2
08.06. 10:30,Kjelsas,Rana FK,2,2
07.06. 13:00,Stjordals Blink,Ull/Kisa,2,3
07.06. 12:00,Asker,Strindheim,2,3
07.06. 12:00,Eidsvold TF,Follo,2,1
07.06. 12:00,Tromsdalen,Levanger,1,1
07.06. 10:30,Honefoss,Alta,3,1
01.06. 14:00,Strindheim,Grorud,0,2
01.06. 11:00,Alta,Asker,3,4
31.05. 13:00,Levanger,Kjelsas,1,1
31.05. 13:00,Strommen,Stjordals Blink,0,2
31.05. 12:00,Eidsvold TF,Honefoss,2,1
31.05. 12:00,Follo,Ull/Kisa,1,4
30.05. 17:00,Rana FK,Tromsdalen,0,1
25.05. 12:00,Grorud,Follo,3,2
25.05. 12:00,Honefoss,Kjelsas,1,0
24.05. 18:00,Asker,Rana FK,2,0
24.05. 14:00,Stjordals Blink,Levanger,1,3
24.05. 13:00,Strindheim,Strommen,2,4
24.05. 11:30,Tromsdalen,Eidsvold TF,4,2
24.05. 11:30,Ull/Kisa,Alta,3,1
15.05. 16:00,Strindheim,Stjordals Blink,1,0
11.05. 13:00,Eidsvold TF,Stjordals Blink,3,1
11.05. 13:00,Levanger,Asker,2,0
11.05. 12:00,Follo,Honefoss,2,3
11.05. 12:00,Rana FK,Grorud,0,1
11.05. 12:00,Strommen,Ull/Kisa,1,2
11.05. 11:00,Kjelsas,Tromsdalen,2,0
11.05. 10:00,Alta,Strindheim,6,0
03.05. 15:30,Stjordals Blink,Alta,3,0
03.05. 14:00,Ull/Kisa,Levanger,3,3
03.05. 12:00,Asker,Honefoss,0,4
03.05. 12:00,Grorud,Kjelsas,0,2
03.05. 12:00,Strommen,Eidsvold TF,5,1
03.05. 12:00,Tromsdalen,Follo,2,1
03.05. 11:00,Strindheim,Rana FK,2,0
27.04. 13:30,Levanger,Grorud,2,2
27.04. 12:30,Follo,Stjordals Blink,1,0
27.04. 12:00,Eidsvold TF,Strindheim,3,1
27.04. 12:00,Kjelsas,Asker,2,1
27.04. 11:00,Honefoss,Tromsdalen,2,3
27.04. 11:00,Rana FK,Ull/Kisa,1,1
27.04. 10:30,Alta,Strommen,0,2
21.04. 15:00,Strindheim,Levanger,1,2
21.04. 13:00,Asker,Eidsvold TF,1,1
21.04. 11:00,Stjordals Blink,Rana FK,2,1
19.04. 12:00,Strommen,Follo,2,1
19.04. 11:00,Tromsdalen,Alta,3,2
17.04. 12:00,Grorud,Honefoss,5,1
17.04. 12:00,Ull/Kisa,Kjelsas,1,2
06.04. 13:00,Kjelsas,Stjordals Blink,1,2
05.04. 14:00,Rana FK,Alta,2,0
05.04. 13:00,Levanger,Strommen,1,2
05.04. 12:00,Eidsvold TF,Grorud,1,2
05.04. 12:00,Follo,Strindheim,2,1
05.04. 12:00,Honefoss,Ull/Kisa,0,1
05.04. 12:00,Tromsdalen,Asker,1,1
31.03. 16:30Awrd,Alta,Levanger,0,3
30.03. 14:00,Stjordals Blink,Honefoss,0,3
30.03. 11:00,Grorud,Tromsdalen,0,3
30.03. 11:00,Strommen,Rana FK,4,1
29.03. 14:00,Strindheim,Kjelsas,1,2
29.03. 13:00,Asker,Follo,2,2
29.03. 13:00,Ull/Kisa,Eidsvold TF,2,3
