date,league,home,away,o_home,o_draw,o_away,scraped_at
2026-03-04,Champions League,Aalborg,Fuchse Berlin,1.92,7.21,2.08,2026-03-04T07:07:45Z
2026-03-04,Champions League,Eurofarm Pelister,PSG,6.74,11.56,1.1,2026-03-04T07:07:45Z
2026-03-04,Champions League,RK Zagreb,Wisla Plock,5.51,10.85,1.15,2026-03-04T07:07:45Z
2026-03-04,Champions League,Tauron Kielce,Sporting CP,1.58,7.69,2.65,2026-03-04T07:07:45Z
2026-03-05,Champions League,Dinamo Bucuresti,Kolstad Handball,1.27,10.02,3.98,2026-03-04T07:07:45Z
2026-03-05,Champions League,Magdeburg,Barcelona,1.76,7.29,2.31,2026-03-04T07:07:45Z
2026-03-05,Champions League,Nantes,Veszprem,2.03,8.01,1.91,2026-03-04T07:07:45Z
2026-03-05,Champions League,Pick Szeged,GOG,1.14,11.42,5.62,2026-03-04T07:07:45Z
