date,home,away,home_score,away_score
06.03. 18:00,IFK Ystads,Kroppskultur,-,-
06.03. 18:00,Tyreso,Enkoping,-,-
07.03. 14:30,Skanela,Varberg,-,-
08.03. 16:00,Tumba,Vinslovs,-,-
09.03. 18:00,Lugi,Redbergslids,-,-
11.03. 18:00,Varberg,Enkoping,-,-
13.03. 18:00,Lund,Lugi,-,-
14.03. 13:00,Aranas,IFK Ystads,-,-
14.03. 13:00,Kroppskultur,Tumba,-,-
14.03. 13:00,Redbergslids,Vinslovs,-,-
14.03. 14:00,Skanela,Drott,-,-
14.03. 14:00,Torslanda,Tyreso,-,-
17.03. 18:00,Tyreso,Aranas,-,-
18.03. 18:00,Skanela,Tumba,-,-
23.03. 18:00,Kroppskultur,Redbergslids,-,-
26.03. 18:00,Drott,Varberg,-,-
26.03. 18:00,Enkoping,Skanela,-,-
26.03. 18:00,IFK Ystads,Tyreso,-,-
26.03. 18:00,Lugi,Aranas,-,-
26.03. 18:00,Torslanda,Lund,-,-
26.03. 18:00,Tumba,Redbergslids,-,-
26.03. 18:00,Vinslovs,Kroppskultur,-,-
