date,home,away,home_score,away_score
04.03. 18:30,Drott,Lund,26,25
04.03. 18:00,Torslanda,Aranas,37,37
01.03. 15:30,Lund,Varberg,27,23
01.03. 15:15,Tumba,IFK Ystads,35,25
28.02. 15:30,Kroppskultur,Enkoping,39,28
28.02. 15:30,Vinslovs,Torslanda,32,41
28.02. 15:00,Aranas,Drott,34,31
28.02. 13:00,Redbergslids,Skanela,25,30
28.02. 13:00,Tyreso,Lugi,34,48
25.02. 18:00,IFK Ystads,Drott,37,34
22.02. 14:00,IFK Ystads,Redbergslids,38,33
22.02. 14:00,Lugi,Tumba,29,28
21.02. 15:00,Enkoping,Lund,27,34
21.02. 14:00,Torslanda,Kroppskultur,27,36
21.02. 14:00,Varberg,Aranas,25,25
20.02. 18:00,Drott,Vinslovs,22,30
20.02. 18:00,Skanela,Tyreso,41,34
15.02. 15:30,Redbergslids,Drott,35,27
15.02. 15:15,Tumba,Torslanda,32,33
15.02. 14:00,Skanela,Lund,39,29
14.02. 15:30,Aranas,Enkoping,38,30
14.02. 13:00,Kroppskultur,Lugi,29,27
14.02. 13:00,Tyreso,Varberg,34,35
13.02. 18:30,Vinslovs,IFK Ystads,33,33
10.02. 18:00,Varberg,Vinslovs,33,24
08.02. 14:00,Aranas,Lund,31,29
08.02. 14:00,Skanela,Kroppskultur,34,38
07.02. 15:00,Enkoping,Tumba,23,37
07.02. 15:00,Lugi,IFK Ystads,27,26
07.02. 13:00,Drott,Tyreso,37,35
04.02. 18:00,Aranas,Skanela,25,30
04.02. 18:00,Torslanda,Redbergslids,29,33
31.01. 15:15,Tumba,Drott,32,38
31.01. 15:15,Tyreso,Lund,37,39
31.01. 15:00,Redbergslids,Enkoping,37,27
31.01. 14:00,IFK Ystads,Torslanda,25,25
30.01. 18:30,Vinslovs,Lugi,34,38
30.01. 18:00,Kroppskultur,Varberg,31,29
26.01. 18:00,Drott,Kroppskultur,30,36
26.01. 18:00,Lund,Tumba,38,32
26.01. 17:15,Skanela,IFK Ystads,36,28
22.01. 18:00,Enkoping,Vinslovs,25,31
22.01. 18:00,Torslanda,Lugi,31,31
22.01. 18:00,Varberg,Redbergslids,26,26
18.01. 15:15,Tumba,Aranas,36,30
18.01. 14:00,IFK Ystads,Varberg,26,32
18.01. 13:00,Redbergslids,Lund,35,28
17.01. 13:00,Lugi,Enkoping,36,28
16.01. 18:30,Vinslovs,Skanela,29,32
16.01. 18:00,Kroppskultur,Tyreso,26,27
16.01. 18:00,Torslanda,Drott,26,28
14.01. 18:00,Tyreso,Tumba,33,32
13.01. 18:00,Varberg,Torslanda,28,27
12.01. 18:00,Drott,Lugi,31,36
11.01. 15:00,Lund,Vinslovs,26,30
10.01. 15:15,Tyreso,Redbergslids,38,37
06.01. 18:00,Redbergslids,Aranas,33,27
04.01. 18:00,Torslanda,Enkoping,34,25
04.01. 16:00,Lugi,Skanela,27,39
30.12. 19:00,Aranas,Vinslovs,27,26
30.12. 19:00,Lund,IFK Ystads,23,23
30.12. 18:00,Redbergslids,Kroppskultur,28,32
30.12. 18:00,Varberg,Lugi,25,33
27.12. 14:00,IFK Ystads,Aranas,36,25
26.12. 15:00,Vinslovs,Enkoping,33,31
26.12. 14:00,Lugi,Varberg,26,23
21.12. 15:15,Tumba,Lund,31,32
20.12. 14:00,Skanela,Torslanda,39,30
19.12. 18:30,Vinslovs,Tyreso,37,34
19.12. 18:00,Drott,Redbergslids,28,31
18.12. 18:00,Kroppskultur,Lund,30,32
17.12. 18:00,Tumba,Varberg,28,33
14.12. 14:00,Aranas,Lugi,31,38
13.12. 16:15,Lund,Skanela,31,28
13.12. 16:00,Enkoping,Torslanda,26,36
13.12. 15:00,Redbergslids,Tumba,36,32
13.12. 14:00,IFK Ystads,Vinslovs,30,23
13.12. 13:00,Tyreso,Kroppskultur,31,24
10.12. 18:00,Varberg,Drott,42,24
10.12. 17:00,Enkoping,IFK Ystads,24,33
09.12. 18:00,Aranas,Kroppskultur,36,35
07.12. 16:00,Lugi,Tyreso,44,27
07.12. 15:30,Lund,Redbergslids,29,26
06.12. 15:15,Tumba,Enkoping,32,28
06.12. 14:00,Torslanda,Skanela,30,30
05.12. 18:30,Vinslovs,Varberg,24,35
05.12. 18:00,Kroppskultur,Aranas,29,27
04.12. 18:00,Drott,IFK Ystads,27,35
30.11. 14:00,Skanela,Redbergslids,38,32
29.11. 15:00,Lund,Aranas,34,38
29.11. 14:00,IFK Ystads,Lugi,23,35
29.11. 13:30,Drott,Enkoping,33,27
29.11. 13:00,Kroppskultur,Torslanda,31,31
29.11. 13:00,Tyreso,Vinslovs,36,34
26.11. 18:00,Varberg,Tumba,22,26
23.11. 15:15,Tumba,Skanela,25,30
23.11. 14:00,Lugi,Drott,38,33
23.11. 13:00,Redbergslids,Tyreso,39,34
22.11. 17:00,Lund,Kroppskultur,32,28
22.11. 16:00,Enkoping,Varberg,20,31
22.11. 15:00,Vinslovs,Aranas,33,35
22.11. 14:00,Torslanda,IFK Ystads,34,33
16.11. 16:00,Lugi,Vinslovs,40,31
15.11. 16:00,Enkoping,Tyreso,23,32
15.11. 15:00,IFK Ystads,Tumba,31,31
15.11. 13:00,Drott,Skanela,29,34
