date,home,away
06.03. 20:00,Wolves,Liverpool
07.03. 12:15,Mansfield,Arsenal
07.03. 17:45,Wrexham,Chelsea
07.03. 20:00,Newcastle,Manchester City
08.03. 12:00,Fulham,Southampton
08.03. 13:30,Port Vale,Sunderland
08.03. 16:30,Leeds,Norwich
09.03. 19:30,West Ham,Brentford
