date,home,away,home_score,away_score
09.06. 14:00,Funnefoss/Vormsund,Harstad,0,3
08.06. 13:30,Skjervoy,Frigg,1,2
08.06. 12:00,Baerum Sportsklubb,Floya,3,0
08.06. 12:00,Junkeren,Alta 2,8,4
07.06. 14:30,Sortland,Tromso 2,0,2
07.06. 13:30,KFUM-Kameratene Oslo 2,Gamle Oslo,1,1
07.06. 11:00,Ullern,Ulfstind,6,0
02.06. 13:00,Tromso 2,KFUM-Kameratene Oslo 2,3,2
01.06. 12:00,Floya,Junkeren,0,3
01.06. 11:00,Ulfstind,Gamle Oslo,3,1
01.06. 08:00,Alta 2,Ullern,1,2
31.05. 13:00,Frigg,Funnefoss/Vormsund,6,0
31.05. 13:00,Harstad,Sortland,4,1
30.05. 13:00,Baerum Sportsklubb,Skjervoy,10,2
25.05. 14:30,Ullern,Floya,4,3
25.05. 12:30,Sortland,Frigg,0,2
25.05. 12:00,Gamle Oslo,Tromso 2,3,0
24.05. 13:00,Junkeren,Baerum Sportsklubb,2,0
24.05. 11:00,Funnefoss/Vormsund,Alta 2,5,1
24.05. 11:00,KFUM-Kameratene Oslo 2,Ulfstind,3,0
24.05. 11:00,Skjervoy,Harstad,3,2
11.05. 14:15,Junkeren,Skjervoy,10,1
11.05. 13:00,Harstad,KFUM-Kameratene Oslo 2,0,1
11.05. 12:00,Frigg,Ullern,1,0
10.05. 13:30,Floya,Sortland,6,0
10.05. 13:00,Alta 2,Ulfstind,3,3
10.05. 13:00,Baerum Sportsklubb,Gamle Oslo,1,2
10.05. 12:00,Tromso 2,Funnefoss/Vormsund,3,0
04.05. 13:30,Harstad,Frigg,1,4
04.05. 12:30,Sortland,Ullern,3,0
04.05. 11:00,Gamle Oslo,Alta 2,4,1
04.05. 11:00,KFUM-Kameratene Oslo 2,Junkeren,0,0
03.05. 14:00,Skjervoy,Floya,0,3
03.05. 13:00,Funnefoss/Vormsund,Baerum Sportsklubb,1,7
01.05. 12:00,Ulfstind,Tromso 2,0,2
28.04. 17:00,Baerum Sportsklubb,KFUM-Kameratene Oslo 2,3,2
27.04. 14:00,Junkeren,Gamle Oslo,2,0
27.04. 12:00,Floya,Tromso 2,2,1
27.04. 11:00,Skjervoy,Sortland,3,2
26.04. 11:00,Alta 2,Harstad,0,4
26.04. 11:00,Frigg,Ulfstind,5,1
26.04. 11:00,Ullern,Funnefoss/Vormsund,4,2
22.04. 12:00,KFUM-Kameratene Oslo 2,Alta 2,1,1
21.04. 14:00,Sortland,Junkeren,0,6
21.04. 13:30,Ulfstind,Harstad,2,1
21.04. 11:30,Tromso 2,Frigg,3,5
21.04. 11:00,Funnefoss/Vormsund,Floya,2,2
21.04. 11:00,Ullern,Baerum Sportsklubb,1,2
20.04. 11:30,Gamle Oslo,Skjervoy,1,1
07.04. 17:00,Frigg,KFUM-Kameratene Oslo 2,2,1
06.04. 15:00,Alta 2,Tromso 2,0,4
06.04. 14:00,Baerum Sportsklubb,Sortland,1,2
06.04. 12:00,Skjervoy,Ullern,1,4
06.04. 11:00,Junkeren,Funnefoss/Vormsund,4,2
05.04. 13:00,Harstad,Gamle Oslo,0,5
03.04. 17:00,Floya,Ulfstind,2,0
30.03. 14:00,Ullern,Junkeren,1,2
30.03. 13:30,Tromso 2,Harstad,2,5
30.03. 10:00,Sortland,Alta 2,2,2
29.03. 15:00,KFUM-Kameratene Oslo 2,Floya,3,5
29.03. 14:00,Ulfstind,Baerum Sportsklubb,1,0
29.03. 12:00,Gamle Oslo,Frigg,2,2
29.03. 11:45,Funnefoss/Vormsund,Skjervoy,3,3
