date,home,away,home_score,away_score
30.11. 17:15,Murcia,Alcorcon,2,1
30.11. 15:00,Gimnastic,Hercules,2,2
30.11. 11:00,Torremolinos,Villarreal B,0,3
30.11. 11:00,UD Ibiza,Algeciras,3,0
29.11. 19:00,Eldense,Antequera,1,3
29.11. 17:30,Sevilla FC B,Marbella,1,0
29.11. 15:15,Sanluqueno,Tarazona,2,1
28.11. 20:15,CE Europa,Sabadell,2,0
28.11. 18:00,Betis B,FC Cartagena SAD,0,1
23.11. 19:30,Sabadell,Sevilla FC B,1,0
23.11. 17:30,UD Ibiza,CE Europa,1,1
23.11. 17:15,FC Cartagena SAD,Eldense,0,0
23.11. 11:00,Alcorcon,Tarazona,1,0
23.11. 11:00,Algeciras,Sanluqueno,3,0
22.11. 20:00,Hercules,Betis B,2,0
22.11. 17:30,Teruel,Torremolinos,0,1
22.11. 13:00,Antequera,Murcia,0,2
21.11. 18:00,Villarreal B,Gimnastic,0,0
16.11. 20:00,CE Europa,FC Cartagena SAD,2,0
16.11. 15:30,Eldense,Hercules,2,0
16.11. 13:15,Gimnastic,Marbella,1,0
16.11. 11:00,Alcorcon,Atl. Madrid B,0,1
16.11. 11:00,Antequera,Sevilla FC B,1,1
16.11. 11:00,Murcia,Teruel,0,0
16.11. 11:00,Torremolinos,Algeciras,1,1
15.11. 19:30,Sanluqueno,UD Ibiza,0,0
15.11. 15:00,Tarazona,Villarreal B,2,1
14.11. 18:00,Betis B,Sabadell,1,2
09.11. 19:30,Villarreal B,Sanluqueno,2,0
09.11. 11:00,Marbella,Alcorcon,1,2
09.11. 11:00,Sevilla FC B,Torremolinos,1,1
09.11. 11:00,UD Ibiza,Betis B,0,0
08.11. 20:00,Murcia,Gimnastic,3,2
08.11. 17:00,Algeciras,Antequera,1,0
08.11. 15:15,Hercules,CE Europa,1,0
08.11. 13:00,Teruel,FC Cartagena SAD,1,2
07.11. 20:15,Atl. Madrid B,Eldense,1,1
07.11. 18:00,Sabadell,Tarazona,0,0
02.11. 19:30,Gimnastic,Atl. Madrid B,0,3
02.11. 15:00,Antequera,Hercules,1,1
02.11. 11:00,Betis B,Murcia,1,2
02.11. 11:00,Tarazona,UD Ibiza,0,0
02.11. 11:00,Teruel,Marbella,1,0
01.11. 20:00,CE Europa,Sanluqueno,2,1
01.11. 17:00,FC Cartagena SAD,Villarreal B,0,2
01.11. 15:15,Eldense,Algeciras,3,2
01.11. 15:00,Torremolinos,Sabadell,1,1
31.10. 20:15,Alcorcon,Sevilla FC B,0,0
26.10. 19:30,Atl. Madrid B,CE Europa,2,0
26.10. 17:15,Sevilla FC B,Hercules,2,0
26.10. 11:00,Eldense,Murcia,1,1
26.10. 11:00,Marbella,FC Cartagena SAD,0,0
26.10. 11:00,UD Ibiza,Teruel,0,1
26.10. 11:00,Villarreal B,Antequera,1,1
25.10. 16:30,Sabadell,Gimnastic,0,0
25.10. 16:30,Sanluqueno,Torremolinos,0,2
25.10. 14:15,Tarazona,Betis B,1,0
25.10. 12:00,Algeciras,Alcorcon,1,0
22.10. 17:00,Hercules,Atl. Madrid B,3,0
19.10. 18:30,Betis B,Sanluqueno,1,0
19.10. 16:15,Antequera,Marbella,3,1
19.10. 16:15,Murcia,UD Ibiza,0,2
19.10. 14:15,Teruel,Sevilla FC B,1,0
19.10. 10:00,Atl. Madrid B,Torremolinos,3,1
19.10. 10:00,Gimnastic,Tarazona,2,1
18.10. 19:00,CE Europa,Eldense,1,1
18.10. 14:15,Hercules,Villarreal B,2,1
17.10. 19:15,FC Cartagena SAD,Algeciras,2,0
17.10. 17:00,Alcorcon,Sabadell,0,3
12.10. 16:45,Gimnastic,Alcorcon,1,2
12.10. 16:15,Sanluqueno,Antequera,1,3
12.10. 14:30,Sevilla FC B,FC Cartagena SAD,0,0
12.10. 10:00,Sabadell,Teruel,0,0
12.10. 10:00,Torremolinos,UD Ibiza,3,0
11.10. 16:30,Algeciras,CE Europa,2,3
11.10. 14:15,Tarazona,Murcia,1,0
11.10. 14:00,Marbella,Eldense,1,0
11.10. 12:00,Villarreal B,Betis B,4,1
05.10. 16:15,FC Cartagena SAD,Tarazona,3,0
05.10. 14:00,Teruel,Hercules,2,1
05.10. 10:00,Antequera,Sabadell,0,0
04.10. 16:30,UD Ibiza,Gimnastic,0,2
04.10. 14:15,Alcorcon,Sanluqueno,0,0
04.10. 14:15,Eldense,Torremolinos,3,3
04.10. 14:00,CE Europa,Marbella,2,1
04.10. 12:00,Betis B,Algeciras,1,1
03.10. 19:15,Murcia,Sevilla FC B,1,1
03.10. 17:00,Villarreal B,Atl. Madrid B,1,3
28.09. 18:30,Atl. Madrid B,UD Ibiza,2,0
28.09. 16:15,Algeciras,Murcia,1,0
28.09. 14:00,Hercules,Alcorcon,0,0
28.09. 10:00,Sanluqueno,FC Cartagena SAD,3,0
28.09. 10:00,Sevilla FC B,Tarazona,0,1
28.09. 10:00,Teruel,CE Europa,1,0
27.09. 19:00,Gimnastic,Eldense,3,0
27.09. 19:00,Marbella,Betis B,1,1
27.09. 16:30,Sabadell,Villarreal B,1,0
27.09. 14:15,Torremolinos,Antequera,1,1
24.09. 15:00,Sabadell,FC Cartagena SAD,0,0
21.09. 18:30,UD Ibiza,Antequera,1,1
21.09. 16:15,FC Cartagena SAD,Hercules,2,1
21.09. 16:15,Sanluqueno,Teruel,1,1
21.09. 14:00,Eldense,Sevilla FC B,1,0
21.09. 10:00,Tarazona,Marbella,0,0
20.09. 19:00,CE Europa,Gimnastic,2,0
20.09. 16:30,Alcorcon,Torremolinos,1,1
20.09. 14:15,Algeciras,Sabadell,1,2
20.09. 10:00,Betis B,Atl. Madrid B,0,2
19.09. 19:30,Murcia,Villarreal B,1,1
14.09. 10:00,Atl. Madrid B,Murcia,1,1
14.09. 10:00,Torremolinos,Tarazona,2,1
13.09. 19:00,Antequera,Alcorcon,1,2
13.09. 19:00,Sevilla FC B,Betis B,1,0
13.09. 16:30,Gimnastic,Sanluqueno,1,3
13.09. 14:15,Marbella,UD Ibiza,1,1
13.09. 14:15,Teruel,Eldense,1,1
13.09. 14:15,Villarreal B,CE Europa,3,3
12.09. 17:15,Hercules,Algeciras,0,1
07.09. 16:15,Murcia,Torremolinos,1,0
07.09. 16:15,Sanluqueno,Sabadell,2,2
07.09. 10:00,Algeciras,Marbella,0,0
07.09. 10:00,Tarazona,Antequera,1,0
06.09. 19:15,UD Ibiza,Hercules,2,1
06.09. 17:00,CE Europa,Sevilla FC B,1,1
06.09. 14:00,Alcorcon,Teruel,2,1
06.09. 10:00,Eldense,Villarreal B,1,0
05.09. 19:30,FC Cartagena SAD,Atl. Madrid B,3,2
05.09. 17:15,Betis B,Gimnastic,2,2
01.09. 19:30,Marbella,Murcia,2,1
01.09. 17:30,Atl. Madrid B,Sanluqueno,0,0
01.09. 17:30,Villarreal B,Alcorcon,1,0
31.08. 17:30,Antequera,FC Cartagena SAD,0,0
31.08. 15:00,Teruel,Betis B,0,0
30.08. 19:30,Hercules,Tarazona,1,0
30.08. 19:30,Sevilla FC B,UD Ibiza,1,2
30.08. 17:30,Torremolinos,CE Europa,0,1
30.08. 17:15,Sabadell,Eldense,0,0
29.08. 19:30,Gimnastic,Algeciras,2,1
